"maszyna","asm_id","zespol","par_id","ilosc","name"
"032P","id8507","032P_01.10.00.000_Lancuch_10B-1x956_15176,5","id11375",1,"10B-1 Ogniwo B"
"032P","id11414","032P_01.04.00.000_Banda_boczna_krotka","id11415",1,"032P_01.04.00.001_Ksztaltownik_bandy"
"032P","id11414","032P_01.04.00.000_Banda_boczna_krotka","id11417",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11414","032P_01.04.00.000_Banda_boczna_krotka","id11419",1,"032P_01.04.00.003_Ceownik_polzamkniety_30x30x2_480"
"032P","id11414","032P_01.04.00.000_Banda_boczna_krotka","id11420",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id11424","032P_01.04.00.000_Banda_boczna_krotka","id11425",1,"032P_01.04.00.001_Ksztaltownik_bandy"
"032P","id11424","032P_01.04.00.000_Banda_boczna_krotka","id11427",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11424","032P_01.04.00.000_Banda_boczna_krotka","id11429",1,"032P_01.04.00.003_Ceownik_polzamkniety_30x30x2_480"
"032P","id11424","032P_01.04.00.000_Banda_boczna_krotka","id11430",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id11434","032P_01.04.00.000_Banda_boczna_krotka","id11435",1,"032P_01.04.00.001_Ksztaltownik_bandy"
"032P","id11434","032P_01.04.00.000_Banda_boczna_krotka","id11437",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11434","032P_01.04.00.000_Banda_boczna_krotka","id11439",1,"032P_01.04.00.003_Ceownik_polzamkniety_30x30x2_480"
"032P","id11434","032P_01.04.00.000_Banda_boczna_krotka","id11440",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id11486","032P_01.03.00.000_Stopka_M16x150","id11487",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id11486","032P_01.03.00.000_Stopka_M16x150","id11489",1,"DIN_6331_M16_CZ_KL10"
"032P","id11486","032P_01.03.00.000_Stopka_M16x150","id11491",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id11605","032P_01.05.00.000_Banda_boczna_dluga","id11631",1,"032P_01.05.00.001_Ksztaltownik_bandy"
"032P","id11605","032P_01.05.00.000_Banda_boczna_dluga","id11635",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11605","032P_01.05.00.000_Banda_boczna_dluga","id11639",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id11605","032P_01.05.00.000_Banda_boczna_dluga","id11690",1,"032P_01.05.00.002_Ceownik_polzamkniety_30x30x2_1100"
"032P","id11605","032P_01.05.00.000_Banda_boczna_dluga","id11693",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11605","032P_01.05.00.000_Banda_boczna_dluga","id11697",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id11806","032P_01.03.00.000_Stopka_M16x150","id11807",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id11806","032P_01.03.00.000_Stopka_M16x150","id11809",1,"DIN_6331_M16_CZ_KL10"
"032P","id11806","032P_01.03.00.000_Stopka_M16x150","id11811",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id11826","032P_01.03.00.000_Stopka_M16x150","id11827",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id11826","032P_01.03.00.000_Stopka_M16x150","id11829",1,"DIN_6331_M16_CZ_KL10"
"032P","id11826","032P_01.03.00.000_Stopka_M16x150","id11831",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id11958","032P_01.03.00.000_Stopka_M16x150","id11959",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id11958","032P_01.03.00.000_Stopka_M16x150","id11961",1,"DIN_6331_M16_CZ_KL10"
"032P","id11958","032P_01.03.00.000_Stopka_M16x150","id11963",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id11975","032P_01.05.00.000_Banda_boczna_dluga","id11976",1,"032P_01.05.00.001_Ksztaltownik_bandy"
"032P","id11975","032P_01.05.00.000_Banda_boczna_dluga","id11978",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11975","032P_01.05.00.000_Banda_boczna_dluga","id11980",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id11975","032P_01.05.00.000_Banda_boczna_dluga","id11982",1,"032P_01.05.00.002_Ceownik_polzamkniety_30x30x2_1100"
"032P","id11975","032P_01.05.00.000_Banda_boczna_dluga","id11983",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id11975","032P_01.05.00.000_Banda_boczna_dluga","id11985",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id12074","032P_01.03.00.000_Stopka_M16x150","id12075",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id12074","032P_01.03.00.000_Stopka_M16x150","id12077",1,"DIN_6331_M16_CZ_KL10"
"032P","id12074","032P_01.03.00.000_Stopka_M16x150","id12079",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12091",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12094",1,"Lozysko_6004-2Z"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12289",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12292",1,"Lozysko_6004-2Z"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12295",1,"DIN_471_Z20x1.2_Zn"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12298",1,"DIN_125_M16_Zn_HV200"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12301",1,"DIN_127_M16_Zn_HV200"
"032P","id12088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12304",1,"DIN_934_M16_Zn_KL8"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12615",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12616",1,"Lozysko_6004-2Z"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12617",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12618",1,"Lozysko_6004-2Z"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12619",1,"DIN_471_Z20x1.2_Zn"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12620",1,"DIN_125_M16_Zn_HV200"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12621",1,"DIN_127_M16_Zn_HV200"
"032P","id12614","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id12622",1,"DIN_934_M16_Zn_KL8"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12626",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12627",1,"Lozysko_6004-2Z"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12628",1,"032P_01.12.00.001_Kolo_lancuchowe_z_piasta_10B-1_z17"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12629",1,"Lozysko_6004-2Z"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12630",1,"DIN_471_Z20x1.2_Zn"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12631",1,"DIN_125_M16_Zn_HV200"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12632",1,"DIN_127_M16_Zn_HV200"
"032P","id12625","032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne","id12633",1,"DIN_934_M16_Zn_KL8"
"032P","id12636","032P_01.04.00.000_Banda_boczna_krotka","id12637",1,"032P_01.04.00.001_Ksztaltownik_bandy"
"032P","id12636","032P_01.04.00.000_Banda_boczna_krotka","id12639",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id12636","032P_01.04.00.000_Banda_boczna_krotka","id12641",1,"032P_01.04.00.003_Ceownik_polzamkniety_30x30x2_480"
"032P","id12636","032P_01.04.00.000_Banda_boczna_krotka","id12642",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id12658","032P_01.04.00.000_Banda_boczna_krotka","id12659",1,"032P_01.04.00.001_Ksztaltownik_bandy"
"032P","id12658","032P_01.04.00.000_Banda_boczna_krotka","id12661",1,"032P_01.04.00.002_Katownik_45x45x4_120"
"032P","id12658","032P_01.04.00.000_Banda_boczna_krotka","id12663",1,"032P_01.04.00.003_Ceownik_polzamkniety_30x30x2_480"
"032P","id12658","032P_01.04.00.000_Banda_boczna_krotka","id12664",1,"032P_01.04.00.002M_Katownik_45x45x4_120"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13089",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13090",1,"Lozysko_6004-2Z"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13091",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13092",1,"Lozysko_6004-2Z"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13093",1,"DIN_471_Z20x1.2_Zn"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13094",1,"DIN_125_M16_Zn_HV200"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13095",1,"DIN_127_M16_Zn_HV200"
"032P","id13088","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13096",1,"DIN_934_M16_Zn_KL8"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13100",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13101",1,"Lozysko_6004-2Z"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13102",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13103",1,"Lozysko_6004-2Z"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13104",1,"DIN_471_Z20x1.2_Zn"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13105",1,"DIN_125_M16_Zn_HV200"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13106",1,"DIN_127_M16_Zn_HV200"
"032P","id13099","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13107",1,"DIN_934_M16_Zn_KL8"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13111",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13112",1,"Lozysko_6004-2Z"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13113",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13114",1,"Lozysko_6004-2Z"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13115",1,"DIN_471_Z20x1.2_Zn"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13116",1,"DIN_125_M16_Zn_HV200"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13117",1,"DIN_127_M16_Zn_HV200"
"032P","id13110","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13118",1,"DIN_934_M16_Zn_KL8"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13122",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13123",1,"Lozysko_6004-2Z"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13124",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13125",1,"Lozysko_6004-2Z"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13126",1,"DIN_471_Z20x1.2_Zn"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13127",1,"DIN_125_M16_Zn_HV200"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13128",1,"DIN_127_M16_Zn_HV200"
"032P","id13121","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13129",1,"DIN_934_M16_Zn_KL8"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13133",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13134",1,"Lozysko_6004-2Z"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13135",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13136",1,"Lozysko_6004-2Z"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13137",1,"DIN_471_Z20x1.2_Zn"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13138",1,"DIN_125_M16_Zn_HV200"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13139",1,"DIN_127_M16_Zn_HV200"
"032P","id13132","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13140",1,"DIN_934_M16_Zn_KL8"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13144",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13145",1,"Lozysko_6004-2Z"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13146",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13147",1,"Lozysko_6004-2Z"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13148",1,"DIN_471_Z20x1.2_Zn"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13149",1,"DIN_125_M16_Zn_HV200"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13150",1,"DIN_127_M16_Zn_HV200"
"032P","id13143","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13151",1,"DIN_934_M16_Zn_KL8"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13155",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13156",1,"Lozysko_6004-2Z"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13157",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13158",1,"Lozysko_6004-2Z"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13159",1,"DIN_471_Z20x1.2_Zn"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13160",1,"DIN_125_M16_Zn_HV200"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13161",1,"DIN_127_M16_Zn_HV200"
"032P","id13154","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13162",1,"DIN_934_M16_Zn_KL8"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13166",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13167",1,"Lozysko_6004-2Z"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13168",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13169",1,"Lozysko_6004-2Z"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13170",1,"DIN_471_Z20x1.2_Zn"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13171",1,"DIN_125_M16_Zn_HV200"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13172",1,"DIN_127_M16_Zn_HV200"
"032P","id13165","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13173",1,"DIN_934_M16_Zn_KL8"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13177",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13178",1,"Lozysko_6004-2Z"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13179",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13180",1,"Lozysko_6004-2Z"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13181",1,"DIN_471_Z20x1.2_Zn"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13182",1,"DIN_125_M16_Zn_HV200"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13183",1,"DIN_127_M16_Zn_HV200"
"032P","id13176","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13184",1,"DIN_934_M16_Zn_KL8"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13188",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13189",1,"Lozysko_6004-2Z"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13190",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13191",1,"Lozysko_6004-2Z"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13192",1,"DIN_471_Z20x1.2_Zn"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13193",1,"DIN_125_M16_Zn_HV200"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13194",1,"DIN_127_M16_Zn_HV200"
"032P","id13187","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13195",1,"DIN_934_M16_Zn_KL8"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13199",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13200",1,"Lozysko_6004-2Z"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13201",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13202",1,"Lozysko_6004-2Z"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13203",1,"DIN_471_Z20x1.2_Zn"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13204",1,"DIN_125_M16_Zn_HV200"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13205",1,"DIN_127_M16_Zn_HV200"
"032P","id13198","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13206",1,"DIN_934_M16_Zn_KL8"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13210",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13211",1,"Lozysko_6004-2Z"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13212",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13213",1,"Lozysko_6004-2Z"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13214",1,"DIN_471_Z20x1.2_Zn"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13215",1,"DIN_125_M16_Zn_HV200"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13216",1,"DIN_127_M16_Zn_HV200"
"032P","id13209","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13217",1,"DIN_934_M16_Zn_KL8"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13221",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13222",1,"Lozysko_6004-2Z"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13223",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13224",1,"Lozysko_6004-2Z"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13225",1,"DIN_471_Z20x1.2_Zn"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13226",1,"DIN_125_M16_Zn_HV200"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13227",1,"DIN_127_M16_Zn_HV200"
"032P","id13220","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13228",1,"DIN_934_M16_Zn_KL8"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13232",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13233",1,"Lozysko_6004-2Z"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13234",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13235",1,"Lozysko_6004-2Z"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13236",1,"DIN_471_Z20x1.2_Zn"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13237",1,"DIN_125_M16_Zn_HV200"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13238",1,"DIN_127_M16_Zn_HV200"
"032P","id13231","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13239",1,"DIN_934_M16_Zn_KL8"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13243",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13244",1,"Lozysko_6004-2Z"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13245",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13246",1,"Lozysko_6004-2Z"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13247",1,"DIN_471_Z20x1.2_Zn"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13248",1,"DIN_125_M16_Zn_HV200"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13249",1,"DIN_127_M16_Zn_HV200"
"032P","id13242","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13250",1,"DIN_934_M16_Zn_KL8"
"032P","id13253","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13254",1,"032P_01.11.00.001_Polos_kola_nawrotnego"
"032P","id13253","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13255",1,"Lozysko_6004-2Z"
"032P","id13253","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13256",1,"032P_01.11.00.002_Kolo_lancuchowe_z_piasta_10B-1_z15"
"032P","id13253","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13257",1,"Lozysko_6004-2Z"
"032P","id13253","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13258",1,"DIN_471_Z20x1.2_Zn"
"032P","id13253","032P_01.11.00.000_Kolo_lancuchowe_10B-1_z15_nawrotne","id13259",1,"DIN_125_M16_Zn_HV200"
